ID,task,best,second_pref,third_pref,worst,brand_1,country_1,char_1,side_effects_1,price_1,brand_2,country_2,char_2,side_effects_2,price_2,brand_3,country_3,char_3,side_effects_3,price_3,brand_4,country_4,char_4,side_effects_4,price_4,regular_user,university_educated,over_50,attitude_quality,attitude_ingredients,attitude_patent,attitude_dominance
469,6,4,1,3,2,Artemis,Switzerland,fast acting,10,2.5,Novum,Denmark,fast acting,1,3,PainAway,Brazil,fast acting,1000,0.75,BestValue,Russia,fast acting,10,1.5,0,0,1,1,4,2,3
469,7,2,1,4,3,Artemis,Denmark,double strength,10,4.5,Novum,USA,fast acting,1,3,PainAway,India,fast acting,100,2.5,Supermarket,Brazil,standard,100,0.75,0,0,1,1,4,2,3
469,8,3,2,1,4,Novum,Switzerland,fast acting,10,4.5,Artemis,Denmark,double strength,10,3.5,Supermarket,USA,standard,100,1.5,BestValue,India,fast acting,100,2.25,0,0,1,1,4,2,3
469,9,2,1,3,4,Artemis,USA,standard,1,3.5,Novum,Switzerland,fast acting,10,4.5,BestValue,Russia,standard,1000,2.25,Supermarket,Russia,standard,100,2.5,0,0,1,1,4,2,3
469,10,2,1,3,4,Novum,Denmark,standard,10,2.5,Artemis,Switzerland,fast acting,10,2.25,BestValue,USA,fast acting,1000,0.75,PainAway,USA,standard,100,2.25,0,0,1,1,4,2,3
470,1,2,1,4,3,Novum,Switzerland,fast acting,100,3.5,Artemis,Denmark,fast acting,100,2.5,PainAway,USA,fast acting,100,2.5,Supermarket,Russia,standard,10,0.75,0,0,0,3,2,4,1
470,2,1,2,4,3,Artemis,Switzerland,double strength,1,3,Novum,Denmark,fast acting,10,3.5,PainAway,Brazil,standard,10,2.25,PainAway,India,standard,1000,1.5,0,0,0,3,2,4,1
470,3,3,2,1,4,Artemis,Switzerland,double strength,100,4.5,Novum,USA,double strength,100,2.25,Supermarket,India,fast acting,1000,0.75,Supermarket,Brazil,fast acting,10,1.5,0,0,0,3,2,4,1
470,4,1,3,4,2,Novum,USA,fast acting,1,3,Artemis,Switzerland,double strength,1,4.5,PainAway,USA,fast acting,100,2.25,PainAway,Brazil,standard,1000,0.75,0,0,0,3,2,4,1
470,5,2,1,4,3,Artemis,Denmark,double strength,10,4.5,Novum,Switzerland,double strength,10,2.25,Supermarket,Russia,standard,10,2.25,Supermarket,USA,fast acting,10,2.25,0,0,0,3,2,4,1
470,6,2,1,4,3,Artemis,Switzerland,standard,10,4.5,Artemis,Switzerland,double strength,1,2.5,Supermarket,Russia,standard,1000,2.5,BestValue,Brazil,standard,100,2.25,0,0,0,3,2,4,1
470,7,2,1,3,4,Novum,Switzerland,standard,1,4.5,Artemis,USA,double strength,1,2.25,Supermarket,Russia,standard,10,2.5,Supermarket,India,fast acting,1000,2.5,0,0,0,3,2,4,1
470,8,1,4,2,3,Artemis,Denmark,fast acting,100,2.5,Novum,Denmark,standard,1,3.5,PainAway,India,standard,10,2.5,Supermarket,USA,standard,100,1.5,0,0,0,3,2,4,1
470,9,1,2,3,4,Artemis,Denmark,double strength,1,2.25,Novum,Switzerland,fast acting,10,4.5,Supermarket,Russia,standard,10,0.75,PainAway,Brazil,standard,10,2.5,0,0,0,3,2,4,1
470,10,1,2,4,3,Novum,Switzerland,fast acting,10,3,Novum,Denmark,standard,100,3,Supermarket,Russia,standard,10,1.5,Supermarket,USA,fast acting,10,2.5,0,0,0,3,2,4,1
471,1,3,2,1,4,Artemis,USA,fast acting,100,3.5,Artemis,Denmark,fast acting,100,3.5,PainAway,India,fast acting,100,0.75,BestValue,Brazil,fast acting,100,2.25,1,1,0,3,4,4,5
471,2,3,2,1,4,Novum,Switzerland,double strength,1,3.5,Artemis,Denmark,double strength,100,2.5,Supermarket,India,standard,10,0.75,PainAway,USA,fast acting,1000,2.25,1,1,0,3,4,4,5
471,3,1,3,2,4,Artemis,USA,standard,1,3,Novum,Denmark,fast acting,100,3.5,Supermarket,Brazil,fast acting,100,2.5,BestValue,India,standard,1000,2.25,1,1,0,3,4,4,5
471,4,2,3,1,4,Novum,Switzerland,fast acting,1,3.5,Novum,USA,double strength,100,3,Supermarket,Brazil,fast acting,1000,1.5,PainAway,Russia,standard,1000,2.25,1,1,0,3,4,4,5
471,5,1,4,3,2,Artemis,Switzerland,standard,10,2.25,Novum,USA,fast acting,100,4.5,BestValue,India,fast acting,10,0.75,Supermarket,Russia,fast acting,100,2.25,1,1,0,3,4,4,5
471,6,2,3,1,4,Artemis,Denmark,standard,100,2.25,Novum,USA,double strength,10,4.5,BestValue,USA,standard,1000,1.5,PainAway,Brazil,fast acting,1000,2.5,1,1,0,3,4,4,5
471,7,3,2,4,1,Novum,USA,standard,100,2.5,Artemis,USA,standard,100,4.5,Supermarket,Brazil,standard,100,2.25,PainAway,USA,fast acting,100,0.75,1,1,0,3,4,4,5
471,8,2,1,4,3,Artemis,USA,standard,100,2.5,Novum,Switzerland,double strength,1,3.5,Supermarket,India,standard,100,1.5,BestValue,Brazil,fast acting,1000,2.5,1,1,0,3,4,4,5
471,9,2,4,1,3,Novum,Denmark,double strength,1,2.25,Artemis,USA,fast acting,1,2.5,Supermarket,Brazil,standard,1000,2.5,BestValue,India,fast acting,10,2.25,1,1,0,3,4,4,5
471,10,3,1,2,4,Artemis,Switzerland,standard,1,4.5,Novum,Denmark,fast acting,100,2.5,BestValue,Russia,fast acting,10,2.25,Supermarket,USA,standard,1000,2.5,1,1,0,3,4,4,5
472,1,3,1,4,2,Novum,Denmark,standard,1,3,Novum,Switzerland,standard,1,4.5,BestValue,India,standard,10,0.75,Supermarket,India,fast acting,1000,2.5,1,0,1,2,5,1,3
472,2,4,1,3,2,Artemis,USA,double strength,1,2.25,Artemis,Switzerland,standard,100,4.5,Supermarket,India,fast acting,1000,2.25,BestValue,Russia,fast acting,10,0.75,1,0,1,2,5,1,3
472,3,4,3,1,2,Artemis,Switzerland,fast acting,100,4.5,Novum,Switzerland,standard,1,2.25,PainAway,USA,standard,10,0.75,Supermarket,India,fast acting,10,2.5,1,0,1,2,5,1,3
472,4,4,3,2,1,Novum,USA,fast acting,10,2.5,Artemis,USA,double strength,1,2.5,PainAway,Brazil,fast acting,100,1.5,BestValue,Russia,standard,100,1.5,1,0,1,2,5,1,3
472,5,2,3,1,4,Novum,USA,fast acting,1,2.5,Novum,Switzerland,double strength,100,4.5,BestValue,Brazil,fast acting,1000,1.5,Supermarket,USA,standard,100,1.5,1,0,1,2,5,1,3
472,6,3,1,4,2,Artemis,Denmark,standard,1,3,Artemis,Denmark,fast acting,100,3,BestValue,USA,fast acting,1000,1.5,PainAway,USA,standard,100,1.5,1,0,1,2,5,1,3
472,7,3,4,2,1,Novum,Switzerland,standard,1,2.5,Artemis,Switzerland,fast acting,10,4.5,Supermarket,USA,standard,1000,1.5,BestValue,India,fast acting,10,0.75,1,0,1,2,5,1,3
472,8,1,3,4,2,Artemis,Denmark,double strength,10,2.25,Artemis,Denmark,standard,10,3.5,PainAway,Russia,fast acting,10,2.5,PainAway,India,standard,10,0.75,1,0,1,2,5,1,3
472,9,1,3,4,2,Novum,USA,fast acting,10,2.25,Artemis,Denmark,standard,10,4.5,PainAway,Russia,fast acting,100,2.25,BestValue,India,standard,1000,2.5,1,0,1,2,5,1,3
472,10,2,3,1,4,Novum,Denmark,double strength,100,4.5,Artemis,USA,double strength,10,2.5,PainAway,Russia,standard,10,2.25,Supermarket,USA,fast acting,10,1.5,1,0,1,2,5,1,3
473,1,2,4,1,3,Novum,USA,standard,10,3,Artemis,USA,double strength,100,3,Supermarket,Brazil,standard,1000,2.5,PainAway,Russia,standard,100,0.75,0,0,1,2,2,2,1
473,2,3,2,4,1,Novum,USA,fast acting,10,3,Artemis,Denmark,double strength,100,3,BestValue,USA,standard,100,2.25,BestValue,India,fast acting,10,2.25,0,0,1,2,2,2,1
473,3,3,2,4,1,Novum,Denmark,fast acting,100,2.25,Artemis,USA,standard,10,2.25,PainAway,Russia,fast acting,10,2.25,Supermarket,Brazil,fast acting,10,2.25,0,0,1,2,2,2,1
473,4,2,3,1,4,Novum,Switzerland,standard,100,3,Artemis,USA,fast acting,10,2.25,BestValue,Brazil,standard,1000,0.75,PainAway,USA,standard,10,1.5,0,0,1,2,2,2,1
473,5,3,1,2,4,Novum,USA,fast acting,100,2.25,Novum,Denmark,standard,100,3.5,PainAway,Brazil,fast acting,100,0.75,Supermarket,Russia,standard,1000,2.5,0,0,1,2,2,2,1
473,6,1,2,4,3,Artemis,Switzerland,double strength,10,2.5,Artemis,USA,fast acting,10,4.5,BestValue,Brazil,standard,1000,0.75,PainAway,India,fast acting,1000,2.25,0,0,1,2,2,2,1
473,7,4,3,2,1,Artemis,Denmark,double strength,1,2.5,Novum,USA,fast acting,1,2.5,BestValue,Brazil,fast acting,10,2.5,BestValue,Russia,fast acting,100,1.5,0,0,1,2,2,2,1
473,8,1,3,2,4,Novum,USA,double strength,1,3.5,Novum,Switzerland,double strength,100,3,BestValue,USA,fast acting,100,2.5,Supermarket,Brazil,standard,1000,2.25,0,0,1,2,2,2,1
473,9,1,2,3,4,Artemis,USA,standard,100,2.25,Novum,Denmark,double strength,1,2.25,BestValue,India,standard,1000,2.25,PainAway,USA,standard,1000,2.5,0,0,1,2,2,2,1
473,10,1,4,3,2,Artemis,Denmark,double strength,10,2.5,Novum,Switzerland,standard,10,2.5,Supermarket,Brazil,fast acting,100,0.75,BestValue,USA,standard,10,1.5,0,0,1,2,2,2,1
474,1,2,4,1,3,Artemis,Denmark,standard,10,4.5,Novum,USA,double strength,100,2.25,PainAway,India,standard,100,2.25,Supermarket,Brazil,standard,1000,0.75,0,0,1,4,3,4,1
474,2,3,2,4,1,Novum,USA,fast acting,10,3.5,Novum,Denmark,double strength,10,3,Supermarket,Brazil,standard,100,0.75,Supermarket,Brazil,fast acting,100,2.5,0,0,1,4,3,4,1
474,3,1,2,3,4,Artemis,Denmark,double strength,100,4.5,Artemis,Denmark,fast acting,1,3,Supermarket,Russia,standard,10,2.5,PainAway,India,fast acting,1000,2.5,0,0,1,4,3,4,1
474,4,1,2,4,3,Artemis,Denmark,double strength,100,2.5,Artemis,USA,standard,1,3.5,Supermarket,Russia,standard,1000,0.75,BestValue,India,standard,10,1.5,0,0,1,4,3,4,1
474,5,3,2,1,4,Artemis,USA,standard,1,2.5,Artemis,Switzerland,double strength,10,4.5,BestValue,Brazil,standard,10,0.75,PainAway,Brazil,fast acting,10,0.75,0,0,1,4,3,4,1
474,6,2,1,3,4,Novum,Denmark,double strength,10,3,Novum,USA,standard,10,3.5,Supermarket,USA,fast acting,1000,2.5,Supermarket,India,fast acting,1000,0.75,0,0,1,4,3,4,1
474,7,2,4,3,1,Novum,Denmark,standard,10,3,Artemis,USA,standard,100,3.5,BestValue,USA,fast acting,1000,1.5,Supermarket,USA,standard,100,1.5,0,0,1,4,3,4,1
474,8,1,3,2,4,Artemis,USA,standard,100,4.5,Artemis,Denmark,standard,1,3.5,PainAway,Brazil,fast acting,10,2.5,BestValue,Russia,standard,1000,0.75,0,0,1,4,3,4,1
474,9,2,4,1,3,Novum,Switzerland,fast acting,100,3,Novum,Denmark,double strength,1,2.5,BestValue,Russia,fast acting,100,2.5,Supermarket,Brazil,fast acting,100,0.75,0,0,1,4,3,4,1
474,10,2,1,4,3,Novum,Switzerland,double strength,100,2.5,Artemis,USA,double strength,1,3,BestValue,India,standard,10,0.75,Supermarket,Russia,standard,100,2.5,0,0,1,4,3,4,1
475,1,1,2,4,3,Artemis,Switzerland,double strength,10,3,Novum,Denmark,standard,10,3,BestValue,USA,standard,1000,0.75,BestValue,Russia,fast acting,100,2.5,0,0,1,3,2,3,3
475,2,2,1,4,3,Novum,Denmark,fast acting,100,2.5,Artemis,Switzerland,standard,10,2.5,BestValue,Brazil,fast acting,1000,1.5,PainAway,Russia,fast acting,10,2.5,0,0,1,3,2,3,3
475,3,4,3,2,1,Novum,Denmark,standard,10,2.5,Artemis,Denmark,standard,10,3,PainAway,India,fast acting,10,2.5,BestValue,Russia,fast acting,10,0.75,0,0,1,3,2,3,3
475,4,2,3,1,4,Artemis,USA,fast acting,1,4.5,Novum,Switzerland,double strength,100,3,PainAway,USA,standard,10,1.5,PainAway,Brazil,standard,100,1.5,0,0,1,3,2,3,3
475,5,4,1,3,2,Novum,Switzerland,standard,1,2.25,Artemis,Switzerland,double strength,1,3.5,BestValue,Russia,standard,10,2.25,PainAway,India,fast acting,10,2.25,0,0,1,3,2,3,3
475,6,4,2,1,3,Novum,USA,double strength,100,4.5,Novum,Denmark,fast acting,10,4.5,PainAway,India,fast acting,10,2.25,Supermarket,Brazil,fast acting,1000,2.25,0,0,1,3,2,3,3
475,7,1,2,4,3,Artemis,Denmark,double strength,1,3,Novum,Switzerland,double strength,100,3,PainAway,USA,standard,1000,2.25,PainAway,Russia,standard,10,0.75,0,0,1,3,2,3,3
475,8,1,3,2,4,Novum,USA,double strength,100,2.25,Artemis,Switzerland,standard,10,3.5,PainAway,USA,fast acting,100,1.5,BestValue,Russia,fast acting,1000,0.75,0,0,1,3,2,3,3
475,9,1,3,2,4,Novum,Switzerland,double strength,100,3,Artemis,USA,fast acting,1,2.25,BestValue,Brazil,fast acting,100,0.75,PainAway,Russia,fast acting,100,1.5,0,0,1,3,2,3,3
475,10,2,3,4,1,Artemis,USA,standard,10,3.5,Novum,Switzerland,fast acting,100,2.5,Supermarket,Brazil,fast acting,10,2.5,PainAway,Russia,standard,1000,0.75,0,0,1,3,2,3,3
476,1,4,2,3,1,Novum,USA,fast acting,100,4.5,Artemis,Denmark,fast acting,10,2.5,BestValue,Russia,standard,10,2.5,Supermarket,Brazil,standard,1000,2.25,0,0,0,1,3,2,4
476,2,2,4,3,1,Novum,Switzerland,double strength,10,2.5,Artemis,Switzerland,double strength,1,4.5,Supermarket,USA,standard,100,2.25,PainAway,USA,fast acting,10,2.5,0,0,0,1,3,2,4
476,3,1,2,4,3,Novum,Denmark,double strength,1,4.5,Artemis,USA,standard,10,2.25,PainAway,India,standard,1000,1.5,BestValue,Brazil,fast acting,100,1.5,0,0,0,1,3,2,4
476,4,4,2,3,1,Novum,Denmark,standard,10,2.5,Artemis,Switzerland,double strength,100,3,BestValue,USA,standard,100,0.75,BestValue,Russia,fast acting,100,0.75,0,0,0,1,3,2,4
476,5,3,2,4,1,Artemis,Switzerland,standard,1,3.5,Novum,USA,fast acting,100,2.5,PainAway,Russia,fast acting,100,1.5,Supermarket,USA,standard,1000,1.5,0,0,0,1,3,2,4
476,6,4,2,1,3,Novum,Denmark,fast acting,10,4.5,Novum,USA,double strength,10,2.5,Supermarket,USA,standard,1000,2.25,Supermarket,Russia,fast acting,100,2.25,0,0,0,1,3,2,4
476,7,4,1,2,3,Artemis,Denmark,fast acting,10,3.5,Novum,Switzerland,standard,1,3.5,PainAway,Russia,standard,100,1.5,BestValue,Brazil,standard,1000,0.75,0,0,0,1,3,2,4
476,8,4,2,3,1,Artemis,Denmark,fast acting,100,3.5,Novum,Switzerland,standard,1,3,PainAway,Brazil,fast acting,1000,0.75,Supermarket,India,standard,100,2.25,0,0,0,1,3,2,4
476,9,1,2,4,3,Artemis,Switzerland,double strength,1,3,Novum,Switzerland,standard,10,4.5,BestValue,India,fast acting,10,2.5,PainAway,Brazil,fast acting,1000,0.75,0,0,0,1,3,2,4
476,10,2,4,3,1,Novum,USA,standard,1,2.5,Artemis,USA,double strength,100,4.5,BestValue,India,standard,1000,1.5,BestValue,USA,fast acting,1000,2.5,0,0,0,1,3,2,4
477,1,1,4,3,2,Artemis,Denmark,double strength,100,2.25,Novum,USA,fast acting,100,4.5,BestValue,India,fast acting,100,2.25,PainAway,Brazil,fast acting,10,1.5,0,0,0,5,3,1,1
477,2,1,3,2,4,Novum,USA,fast acting,1,2.25,Novum,Switzerland,standard,100,3,PainAway,Russia,fast acting,10,1.5,BestValue,USA,fast acting,10,2.5,0,0,0,5,3,1,1
477,3,2,1,3,4,Artemis,USA,fast acting,100,4.5,Novum,Denmark,standard,1,2.5,BestValue,USA,standard,100,2.25,Supermarket,Russia,fast acting,1000,2.5,0,0,0,5,3,1,1
477,4,2,1,3,4,Novum,Denmark,standard,100,2.5,Novum,USA,double strength,10,3,BestValue,USA,fast acting,1000,2.5,BestValue,Russia,standard,1000,1.5,0,0,0,5,3,1,1
477,5,3,1,2,4,Novum,Denmark,double strength,100,3,Novum,USA,fast acting,10,3.5,Supermarket,USA,fast acting,10,2.25,PainAway,India,fast acting,10,2.25,0,0,0,5,3,1,1
477,6,2,4,3,1,Novum,Denmark,standard,100,2.25,Artemis,USA,fast acting,1,2.5,BestValue,Russia,fast acting,10,2.5,Supermarket,India,standard,100,0.75,0,0,0,5,3,1,1
477,7,1,2,3,4,Novum,Switzerland,fast acting,100,2.5,Artemis,USA,double strength,10,4.5,PainAway,USA,standard,1000,1.5,PainAway,Brazil,standard,100,0.75,0,0,0,5,3,1,1
477,8,3,1,4,2,Novum,USA,standard,100,3,Artemis,Denmark,standard,10,4.5,Supermarket,India,fast acting,10,2.5,BestValue,Brazil,standard,10,2.25,0,0,0,5,3,1,1
477,9,2,4,1,3,Novum,Switzerland,standard,1,2.5,Artemis,Switzerland,double strength,1,3.5,BestValue,Russia,standard,100,0.75,Supermarket,USA,standard,10,2.25,0,0,0,5,3,1,1
477,10,1,2,3,4,Artemis,Switzerland,standard,1,3.5,Artemis,Denmark,standard,10,3,Supermarket,Brazil,fast acting,1000,1.5,PainAway,USA,fast acting,10,2.5,0,0,0,5,3,1,1
478,1,1,4,2,3,Artemis,Denmark,standard,100,2.25,Artemis,Switzerland,fast acting,1,2.25,PainAway,Russia,fast acting,1000,0.75,BestValue,India,fast acting,100,1.5,0,1,1,1,5,1,5
478,2,1,2,3,4,Artemis,Switzerland,fast acting,1,2.25,Artemis,Denmark,standard,100,2.5,Supermarket,Brazil,standard,100,1.5,PainAway,India,standard,1000,2.5,0,1,1,1,5,1,5
478,3,2,4,3,1,Novum,Denmark,fast acting,10,2.25,Novum,Denmark,fast acting,100,2.25,PainAway,India,fast acting,10,0.75,BestValue,USA,fast acting,100,1.5,0,1,1,1,5,1,5
478,4,1,4,3,2,Artemis,USA,standard,1,3,Novum,Denmark,standard,1,4.5,PainAway,Russia,fast acting,1000,2.25,BestValue,India,standard,10,2.5,0,1,1,1,5,1,5
478,5,4,2,3,1,Novum,Switzerland,standard,10,3.5,Artemis,Denmark,double strength,10,2.25,PainAway,Brazil,standard,100,2.25,Supermarket,India,fast acting,1000,0.75,0,1,1,1,5,1,5
478,6,2,3,1,4,Novum,Switzerland,standard,100,4.5,Novum,Switzerland,fast acting,100,2.5,Supermarket,India,standard,100,0.75,PainAway,Russia,fast acting,1000,2.25,0,1,1,1,5,1,5
478,7,4,1,2,3,Novum,USA,double strength,100,3.5,Novum,Denmark,standard,100,3.5,PainAway,India,fast acting,10,2.25,Supermarket,Russia,fast acting,1000,0.75,0,1,1,1,5,1,5
478,8,3,4,2,1,Artemis,Switzerland,fast acting,1,3,Novum,USA,fast acting,1,2.5,Supermarket,USA,standard,10,1.5,BestValue,USA,standard,100,0.75,0,1,1,1,5,1,5
478,9,3,2,1,4,Artemis,Denmark,fast acting,1,3.5,Novum,Denmark,double strength,100,2.5,Supermarket,India,fast acting,1000,1.5,PainAway,India,fast acting,10,2.25,0,1,1,1,5,1,5
478,10,3,1,2,4,Artemis,USA,standard,10,2.5,Artemis,USA,double strength,1,4.5,PainAway,USA,fast acting,10,1.5,Supermarket,India,standard,1000,1.5,0,1,1,1,5,1,5
479,1,4,1,2,3,Novum,USA,double strength,100,2.5,Artemis,Switzerland,fast acting,1,4.5,BestValue,India,standard,1000,0.75,BestValue,USA,fast acting,10,0.75,0,0,1,4,3,3,5
479,2,1,3,2,4,Artemis,Switzerland,double strength,10,2.25,Artemis,USA,double strength,100,2.25,BestValue,USA,fast acting,100,2.25,BestValue,India,standard,10,2.25,0,0,1,4,3,3,5
479,3,3,4,1,2,Artemis,USA,standard,1,2.25,Novum,Denmark,standard,10,3,Supermarket,Russia,fast acting,10,0.75,Supermarket,India,standard,100,2.5,0,0,1,4,3,3,5
479,4,2,1,3,4,Novum,Denmark,double strength,10,3,Artemis,Switzerland,fast acting,100,2.25,PainAway,Russia,fast acting,100,2.25,Supermarket,USA,standard,100,2.5,0,0,1,4,3,3,5
479,5,1,2,4,3,Artemis,USA,double strength,100,3.5,Artemis,USA,standard,10,3.5,BestValue,Russia,fast acting,10,2.5,PainAway,Brazil,fast acting,100,0.75,0,0,1,4,3,3,5
479,6,3,2,4,1,Novum,Denmark,double strength,1,4.5,Artemis,Switzerland,standard,100,2.25,Supermarket,India,standard,100,2.5,BestValue,Russia,fast acting,1000,1.5,0,0,1,4,3,3,5
479,7,4,2,1,3,Artemis,Switzerland,fast acting,1,3.5,Novum,USA,fast acting,1,3.5,BestValue,India,standard,100,1.5,PainAway,Brazil,fast acting,100,2.25,0,0,1,4,3,3,5
479,8,3,4,1,2,Novum,Switzerland,standard,1,2.25,Novum,Denmark,fast acting,1,4.5,Supermarket,Brazil,fast acting,10,2.25,BestValue,USA,standard,1000,2.25,0,0,1,4,3,3,5
479,9,1,2,4,3,Artemis,USA,double strength,10,3,Artemis,Switzerland,standard,100,2.25,BestValue,India,standard,1000,2.25,Supermarket,Russia,fast acting,10,2.5,0,0,1,4,3,3,5
479,10,2,4,3,1,Novum,Switzerland,fast acting,100,3.5,Novum,Switzerland,double strength,1,2.25,PainAway,Brazil,standard,1000,0.75,BestValue,USA,standard,100,2.25,0,0,1,4,3,3,5
480,1,4,1,2,3,Novum,USA,double strength,1,3.5,Artemis,Denmark,fast acting,100,3.5,Supermarket,Russia,standard,100,1.5,BestValue,Russia,standard,1000,1.5,0,0,1,1,5,1,2
480,2,1,4,2,3,Artemis,Switzerland,fast acting,1,2.25,Novum,USA,double strength,10,3,Supermarket,India,standard,1000,2.25,Supermarket,India,fast acting,10,0.75,0,0,1,1,5,1,2
480,3,1,2,3,4,Novum,Switzerland,standard,10,3.5,Novum,USA,fast acting,1,2.25,PainAway,USA,standard,100,0.75,PainAway,Brazil,standard,1000,1.5,0,0,1,1,5,1,2
480,4,3,2,1,4,Artemis,Denmark,fast acting,1,3.5,Artemis,Switzerland,standard,100,3,BestValue,Brazil,standard,100,2.25,PainAway,USA,standard,100,0.75,0,0,1,1,5,1,2
480,5,2,1,4,3,Artemis,Switzerland,fast acting,100,3.5,Artemis,Switzerland,double strength,1,3.5,PainAway,Brazil,standard,10,2.5,Supermarket,Russia,standard,10,2.5,0,0,1,1,5,1,2
480,6,2,1,3,4,Artemis,Denmark,fast acting,10,2.25,Novum,USA,fast acting,1,3.5,PainAway,Brazil,standard,1000,2.5,PainAway,Brazil,standard,100,2.5,0,0,1,1,5,1,2
480,7,3,1,4,2,Artemis,USA,fast acting,10,2.25,Novum,Denmark,standard,1,3,Supermarket,India,fast acting,1000,2.5,PainAway,Brazil,standard,100,1.5,0,0,1,1,5,1,2
480,8,4,3,2,1,Artemis,Denmark,fast acting,10,3.5,Artemis,USA,standard,100,2.5,Supermarket,USA,fast acting,1000,0.75,BestValue,Brazil,standard,10,2.25,0,0,1,1,5,1,2
480,9,2,4,3,1,Novum,Switzerland,double strength,10,3.5,Artemis,Switzerland,double strength,10,2.5,Supermarket,Russia,fast acting,100,1.5,BestValue,USA,standard,10,1.5,0,0,1,1,5,1,2
480,10,1,2,3,4,Artemis,USA,double strength,100,4.5,Novum,Switzerland,standard,10,3.5,BestValue,Brazil,fast acting,100,2.5,PainAway,India,fast acting,1000,2.25,0,0,1,1,5,1,2
481,1,2,1,3,4,Artemis,USA,fast acting,10,4.5,Artemis,Denmark,standard,10,2.25,Supermarket,India,fast acting,10,2.5,BestValue,India,standard,10,1.5,0,0,0,4,4,5,2
481,2,2,1,4,3,Novum,Denmark,standard,10,3,Artemis,USA,fast acting,1,2.25,BestValue,USA,fast acting,100,2.5,PainAway,USA,fast acting,100,2.5,0,0,0,4,4,5,2
481,3,2,4,1,3,Novum,USA,fast acting,100,4.5,Novum,Denmark,fast acting,10,2.5,BestValue,Russia,standard,1000,1.5,Supermarket,Brazil,standard,10,1.5,0,0,0,4,4,5,2
481,4,1,2,4,3,Artemis,Switzerland,double strength,1,4.5,Novum,Switzerland,standard,100,2.25,PainAway,Russia,fast acting,100,1.5,BestValue,USA,fast acting,1000,0.75,0,0,0,4,4,5,2
481,5,2,3,1,4,Artemis,USA,double strength,10,3,Novum,Denmark,fast acting,1,2.25,PainAway,USA,standard,10,1.5,PainAway,Russia,standard,100,1.5,0,0,0,4,4,5,2
481,6,2,1,3,4,Artemis,Switzerland,fast acting,10,2.5,Novum,Denmark,fast acting,1,3,PainAway,Brazil,fast acting,1000,0.75,BestValue,Russia,fast acting,10,1.5,0,0,0,4,4,5,2
481,7,2,4,3,1,Artemis,Denmark,double strength,10,4.5,Novum,USA,fast acting,1,3,PainAway,India,fast acting,100,2.5,Supermarket,Brazil,standard,100,0.75,0,0,0,4,4,5,2
481,8,2,1,3,4,Novum,Switzerland,fast acting,10,4.5,Artemis,Denmark,double strength,10,3.5,Supermarket,USA,standard,100,1.5,BestValue,India,fast acting,100,2.25,0,0,0,4,4,5,2
481,9,1,2,3,4,Artemis,USA,standard,1,3.5,Novum,Switzerland,fast acting,10,4.5,BestValue,Russia,standard,1000,2.25,Supermarket,Russia,standard,100,2.5,0,0,0,4,4,5,2
481,10,2,1,4,3,Novum,Denmark,standard,10,2.5,Artemis,Switzerland,fast acting,10,2.25,BestValue,USA,fast acting,1000,0.75,PainAway,USA,standard,100,2.25,0,0,0,4,4,5,2
482,1,2,1,4,3,Novum,Switzerland,fast acting,100,3.5,Artemis,Denmark,fast acting,100,2.5,PainAway,USA,fast acting,100,2.5,Supermarket,Russia,standard,10,0.75,0,0,0,1,3,3,2
482,2,1,2,4,3,Artemis,Switzerland,double strength,1,3,Novum,Denmark,fast acting,10,3.5,PainAway,Brazil,standard,10,2.25,PainAway,India,standard,1000,1.5,0,0,0,1,3,3,2
482,3,1,4,2,3,Artemis,Switzerland,double strength,100,4.5,Novum,USA,double strength,100,2.25,Supermarket,India,fast acting,1000,0.75,Supermarket,Brazil,fast acting,10,1.5,0,0,0,1,3,3,2
482,4,1,3,2,4,Novum,USA,fast acting,1,3,Artemis,Switzerland,double strength,1,4.5,PainAway,USA,fast acting,100,2.25,PainAway,Brazil,standard,1000,0.75,0,0,0,1,3,3,2
482,5,2,4,1,3,Artemis,Denmark,double strength,10,4.5,Novum,Switzerland,double strength,10,2.25,Supermarket,Russia,standard,10,2.25,Supermarket,USA,fast acting,10,2.25,0,0,0,1,3,3,2
482,6,2,1,4,3,Artemis,Switzerland,standard,10,4.5,Artemis,Switzerland,double strength,1,2.5,Supermarket,Russia,standard,1000,2.5,BestValue,Brazil,standard,100,2.25,0,0,0,1,3,3,2
482,7,2,3,4,1,Novum,Switzerland,standard,1,4.5,Artemis,USA,double strength,1,2.25,Supermarket,Russia,standard,10,2.5,Supermarket,India,fast acting,1000,2.5,0,0,0,1,3,3,2
482,8,1,4,2,3,Artemis,Denmark,fast acting,100,2.5,Novum,Denmark,standard,1,3.5,PainAway,India,standard,10,2.5,Supermarket,USA,standard,100,1.5,0,0,0,1,3,3,2
482,9,1,3,4,2,Artemis,Denmark,double strength,1,2.25,Novum,Switzerland,fast acting,10,4.5,Supermarket,Russia,standard,10,0.75,PainAway,Brazil,standard,10,2.5,0,0,0,1,3,3,2
482,10,2,1,4,3,Novum,Switzerland,fast acting,10,3,Novum,Denmark,standard,100,3,Supermarket,Russia,standard,10,1.5,Supermarket,USA,fast acting,10,2.5,0,0,0,1,3,3,2
