GROUP,SURVEY,SP,ID,obsID,altID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,AV,CAR_AV,SM_AV,TT,COST,HE,SEATS,CHOICE,chosen
3,1,1,1036,9324,2,4,0,3,1,0,2,0,2,0,17,25,1,1,1,144,248,20,0,3,0
3,1,1,1037,9325,2,4,0,3,1,0,2,0,2,0,25,19,1,1,1,162,139,30,0,2,1
3,1,1,1037,9326,2,4,0,3,1,0,2,0,2,0,25,19,1,1,1,167,114,30,0,2,1
3,1,1,1037,9327,2,4,0,3,1,0,2,0,2,0,25,19,1,1,1,173,116,20,0,3,0
3,1,1,1037,9328,2,4,0,3,1,0,2,0,2,0,25,19,1,1,1,173,116,10,0,2,1
3,1,1,1037,9329,2,4,0,3,1,0,2,0,2,0,25,19,1,1,1,173,123,30,0,3,0
3,1,1,1037,9330,2,4,0,3,1,0,2,0,2,0,25,19,1,1,1,173,123,20,0,2,1
3,1,1,1037,9331,2,4,0,3,1,0,2,0,2,0,25,19,1,1,1,167,144,10,0,3,0
3,1,1,1037,9332,2,4,0,3,1,0,2,0,2,0,25,19,1,1,1,162,128,20,0,2,1
3,1,1,1037,9333,2,4,0,3,1,0,2,0,2,0,25,19,1,1,1,173,161,20,0,3,0
3,1,1,1038,9334,2,4,0,3,1,0,2,1,1,0,17,25,1,1,1,106,194,30,0,2,1
3,1,1,1038,9335,2,4,0,3,1,0,2,1,1,0,17,25,1,1,1,117,156,30,0,2,1
3,1,1,1038,9336,2,4,0,3,1,0,2,1,1,0,17,25,1,1,1,131,165,20,0,2,1
3,1,1,1038,9337,2,4,0,3,1,0,2,1,1,0,17,25,1,1,1,131,165,10,0,2,1
3,1,1,1038,9338,2,4,0,3,1,0,2,1,1,0,17,25,1,1,1,131,165,30,0,2,1
3,1,1,1038,9339,2,4,0,3,1,0,2,1,1,0,17,25,1,1,1,131,165,20,0,2,1
3,1,1,1038,9340,2,4,0,3,1,0,2,1,1,0,17,25,1,1,1,117,210,10,0,2,1
3,1,1,1038,9341,2,4,0,3,1,0,2,1,1,0,17,25,1,1,1,106,177,20,0,2,1
3,1,1,1038,9342,2,4,0,3,1,0,2,1,1,0,17,25,1,1,1,131,248,20,0,2,1
3,1,1,1039,9343,2,4,0,3,1,0,2,1,1,0,25,22,1,1,1,78,57,30,0,3,0
3,1,1,1039,9344,2,4,0,3,1,0,2,1,1,0,25,22,1,1,1,80,42,30,0,3,0
3,1,1,1039,9345,2,4,0,3,1,0,2,1,1,0,25,22,1,1,1,82,45,20,0,3,0
3,1,1,1039,9346,2,4,0,3,1,0,2,1,1,0,25,22,1,1,1,82,45,10,0,2,1
3,1,1,1039,9347,2,4,0,3,1,0,2,1,1,0,25,22,1,1,1,82,48,30,0,3,0
3,1,1,1039,9348,2,4,0,3,1,0,2,1,1,0,25,22,1,1,1,82,48,20,0,2,1
3,1,1,1039,9349,2,4,0,3,1,0,2,1,1,0,25,22,1,1,1,80,58,10,0,3,0
3,1,1,1039,9350,2,4,0,3,1,0,2,1,1,0,25,22,1,1,1,78,50,20,0,3,0
3,1,1,1039,9351,2,4,0,3,1,0,2,1,1,0,25,22,1,1,1,82,70,20,0,3,0
3,1,1,1040,9352,2,4,0,3,1,0,2,1,2,0,17,25,1,1,1,131,205,30,0,2,1
3,1,1,1040,9353,2,4,0,3,1,0,2,1,2,0,17,25,1,1,1,142,161,30,0,2,1
3,1,1,1040,9354,2,4,0,3,1,0,2,1,2,0,17,25,1,1,1,156,172,20,0,3,0
3,1,1,1040,9355,2,4,0,3,1,0,2,1,2,0,17,25,1,1,1,156,172,10,0,2,1
3,1,1,1040,9356,2,4,0,3,1,0,2,1,2,0,17,25,1,1,1,156,177,30,0,2,1
3,1,1,1040,9357,2,4,0,3,1,0,2,1,2,0,17,25,1,1,1,156,177,20,0,2,1
3,1,1,1040,9358,2,4,0,3,1,0,2,1,2,0,17,25,1,1,1,142,215,10,0,3,0
3,1,1,1040,9359,2,4,0,3,1,0,2,1,2,0,17,25,1,1,1,131,189,20,0,3,0
3,1,1,1040,9360,2,4,0,3,1,0,2,1,2,0,17,25,1,1,1,156,253,20,0,3,0
3,1,1,1041,9361,2,4,0,3,1,0,2,1,2,0,22,1,1,1,1,80,106,30,0,3,0
3,1,1,1041,9362,2,4,0,3,1,0,2,1,2,0,22,1,1,1,1,83,86,30,0,2,1
3,1,1,1041,9363,2,4,0,3,1,0,2,1,2,0,22,1,1,1,1,87,91,20,0,3,0
3,1,1,1041,9364,2,4,0,3,1,0,2,1,2,0,22,1,1,1,1,87,91,10,0,2,1
3,1,1,1041,9365,2,4,0,3,1,0,2,1,2,0,22,1,1,1,1,87,91,30,0,3,0
3,1,1,1041,9366,2,4,0,3,1,0,2,1,2,0,22,1,1,1,1,87,91,20,0,2,1
3,1,1,1041,9367,2,4,0,3,1,0,2,1,2,0,22,1,1,1,1,83,108,10,0,3,0
3,1,1,1041,9368,2,4,0,3,1,0,2,1,2,0,22,1,1,1,1,80,98,20,0,3,0
3,1,1,1041,9369,2,4,0,3,1,0,2,1,2,0,22,1,1,1,1,87,123,20,0,3,0
3,1,1,1042,9370,2,4,0,3,1,0,3,0,1,0,25,10,1,1,1,97,86,20,0,3,0
3,1,1,1042,9371,2,4,0,3,1,0,3,0,1,0,25,10,1,1,1,95,86,10,0,2,1
3,1,1,1042,9372,2,4,0,3,1,0,3,0,1,0,25,10,1,1,1,99,95,30,0,3,0
3,1,1,1042,9373,2,4,0,3,1,0,3,0,1,0,25,10,1,1,1,97,83,20,0,3,0
3,1,1,1042,9374,2,4,0,3,1,0,3,0,1,0,25,10,1,1,1,97,65,20,0,2,1
3,1,1,1042,9375,2,4,0,3,1,0,3,0,1,0,25,10,1,1,1,95,76,10,0,3,0
3,1,1,1042,9376,2,4,0,3,1,0,3,0,1,0,25,10,1,1,1,99,95,10,0,3,0
3,1,1,1042,9377,2,4,0,3,1,0,3,0,1,0,25,10,1,1,1,99,70,30,0,3,0
3,1,1,1042,9378,2,4,0,3,1,0,3,0,1,0,25,10,1,1,1,95,76,10,0,3,0
3,1,1,1043,9379,2,4,0,3,1,0,4,0,1,0,25,18,1,1,1,275,215,30,0,3,0
3,1,1,1043,9380,2,4,0,3,1,0,4,0,1,0,25,18,1,1,1,283,172,30,0,2,1
3,1,1,1043,9381,2,4,0,3,1,0,4,0,1,0,25,18,1,1,1,293,177,20,0,3,0
3,1,1,1043,9382,2,4,0,3,1,0,4,0,1,0,25,18,1,1,1,293,177,10,0,2,1
3,1,1,1043,9383,2,4,0,3,1,0,4,0,1,0,25,18,1,1,1,293,189,30,0,3,0
3,1,1,1043,9384,2,4,0,3,1,0,4,0,1,0,25,18,1,1,1,293,189,20,0,2,1
3,1,1,1043,9385,2,4,0,3,1,0,4,0,1,0,25,18,1,1,1,283,227,10,0,3,0
3,1,1,1043,9386,2,4,0,3,1,0,4,0,1,0,25,18,1,1,1,275,194,20,0,2,1
3,1,1,1043,9387,2,4,0,3,1,0,4,0,1,0,25,18,1,1,1,293,253,20,0,3,0
3,1,1,1044,9388,2,4,0,3,1,0,4,1,2,0,22,2,1,1,1,38,58,10,0,3,0
3,1,1,1044,9389,2,4,0,3,1,0,4,1,2,0,22,2,1,1,1,34,76,10,0,1,0
3,1,1,1044,9390,2,4,0,3,1,0,4,1,2,0,22,2,1,1,1,31,68,20,0,3,0
3,1,1,1044,9391,2,4,0,3,1,0,4,1,2,0,22,2,1,1,1,31,68,30,0,3,0
3,1,1,1044,9392,2,4,0,3,1,0,4,1,2,0,22,2,1,1,1,31,63,30,0,3,0
3,1,1,1044,9393,2,4,0,3,1,0,4,1,2,0,22,2,1,1,1,34,52,10,0,3,0
3,1,1,1044,9394,2,4,0,3,1,0,4,1,2,0,22,2,1,1,1,31,68,20,0,3,0
3,1,1,1044,9395,2,4,0,3,1,0,4,1,2,0,22,2,1,1,1,34,76,30,0,3,0
3,1,1,1044,9396,2,4,0,3,1,0,4,1,2,0,22,2,1,1,1,34,76,30,0,3,0
3,1,1,1045,9397,2,4,0,3,1,0,4,1,2,0,25,2,1,1,1,49,106,20,0,3,0
3,1,1,1045,9398,2,4,0,3,1,0,4,1,2,0,25,2,1,1,1,44,99,10,0,3,0
3,1,1,1045,9399,2,4,0,3,1,0,4,1,2,0,25,2,1,1,1,55,123,30,0,3,0
3,1,1,1045,9400,2,4,0,3,1,0,4,1,2,0,25,2,1,1,1,49,106,20,0,3,0
3,1,1,1045,9401,2,4,0,3,1,0,4,1,2,0,25,2,1,1,1,49,83,20,0,3,0
3,1,1,1045,9402,2,4,0,3,1,0,4,1,2,0,25,2,1,1,1,44,99,10,0,3,0
3,1,1,1045,9403,2,4,0,3,1,0,4,1,2,0,25,2,1,1,1,55,123,10,0,3,0
3,1,1,1045,9404,2,4,0,3,1,0,4,1,2,0,25,2,1,1,1,55,86,30,0,3,0
3,1,1,1045,9405,2,4,0,3,1,0,4,1,2,0,25,2,1,1,1,44,91,10,0,3,0
3,1,1,1046,9406,2,4,0,3,1,0,4,1,3,0,1,10,1,1,1,101,108,30,0,3,0
3,1,1,1046,9407,2,4,0,3,1,0,4,1,3,0,1,10,1,1,1,104,90,30,0,3,0
3,1,1,1046,9408,2,4,0,3,1,0,4,1,3,0,1,10,1,1,1,108,91,20,0,3,0
3,1,1,1046,9409,2,4,0,3,1,0,4,1,3,0,1,10,1,1,1,108,91,10,0,2,1
3,1,1,1046,9410,2,4,0,3,1,0,4,1,3,0,1,10,1,1,1,108,95,30,0,2,1
3,1,1,1046,9411,2,4,0,3,1,0,4,1,3,0,1,10,1,1,1,108,95,20,0,3,0
3,1,1,1046,9412,2,4,0,3,1,0,4,1,3,0,1,10,1,1,1,104,111,10,0,3,0
3,1,1,1046,9413,2,4,0,3,1,0,4,1,3,0,1,10,1,1,1,101,99,20,0,2,1
3,1,1,1046,9414,2,4,0,3,1,0,4,1,3,0,1,10,1,1,1,108,128,20,0,3,0
3,1,1,1047,9415,2,4,0,3,1,0,4,1,3,0,25,2,1,1,1,73,111,30,0,2,1
3,1,1,1047,9416,2,4,0,3,1,0,4,1,3,0,25,2,1,1,1,78,91,30,0,2,1
3,1,1,1047,9417,2,4,0,3,1,0,4,1,3,0,25,2,1,1,1,84,98,20,0,2,1
3,1,1,1047,9418,2,4,0,3,1,0,4,1,3,0,25,2,1,1,1,84,98,10,0,2,1
3,1,1,1047,9419,2,4,0,3,1,0,4,1,3,0,25,2,1,1,1,84,99,30,0,2,1
3,1,1,1047,9420,2,4,0,3,1,0,4,1,3,0,25,2,1,1,1,84,99,20,0,2,1
3,1,1,1047,9421,2,4,0,3,1,0,4,1,3,0,25,2,1,1,1,78,116,10,0,2,1
3,1,1,1047,9422,2,4,0,3,1,0,4,1,3,0,25,2,1,1,1,73,103,20,0,2,1
3,1,1,1047,9423,2,4,0,3,1,0,4,1,3,0,25,2,1,1,1,84,132,20,0,2,1
3,1,1,1048,9424,2,4,0,3,1,0,4,1,4,0,22,1,1,1,1,90,116,10,0,2,1
3,1,1,1048,9425,2,4,0,3,1,0,4,1,4,0,22,1,1,1,1,82,144,10,0,3,0
3,1,1,1048,9426,2,4,0,3,1,0,4,1,4,0,22,1,1,1,1,76,132,20,0,2,1
3,1,1,1048,9427,2,4,0,3,1,0,4,1,4,0,22,1,1,1,1,76,132,30,0,1,0
3,1,1,1048,9428,2,4,0,3,1,0,4,1,4,0,22,1,1,1,1,76,123,30,0,2,1
3,1,1,1048,9429,2,4,0,3,1,0,4,1,4,0,22,1,1,1,1,82,108,10,0,2,1
3,1,1,1048,9430,2,4,0,3,1,0,4,1,4,0,22,1,1,1,1,76,132,20,0,3,0
3,1,1,1048,9431,2,4,0,3,1,0,4,1,4,0,22,1,1,1,1,82,144,30,0,3,0
3,1,1,1048,9432,2,4,0,3,1,0,4,1,4,0,22,1,1,1,1,82,144,30,0,3,0
3,1,1,1049,9433,2,4,0,3,1,0,5,0,2,0,22,1,1,1,1,154,156,30,0,3,0
3,1,1,1049,9434,2,4,0,3,1,0,5,0,2,0,22,1,1,1,1,160,128,30,0,3,0
3,1,1,1049,9435,2,4,0,3,1,0,5,0,2,0,22,1,1,1,1,168,132,20,0,3,0
3,1,1,1049,9436,2,4,0,3,1,0,5,0,2,0,22,1,1,1,1,168,132,10,0,3,0
3,1,1,1049,9437,2,4,0,3,1,0,5,0,2,0,22,1,1,1,1,168,139,30,0,3,0
3,1,1,1049,9438,2,4,0,3,1,0,5,0,2,0,22,1,1,1,1,168,139,20,0,3,0
3,1,1,1049,9439,2,4,0,3,1,0,5,0,2,0,22,1,1,1,1,160,165,10,0,3,0
3,1,1,1049,9440,2,4,0,3,1,0,5,0,2,0,22,1,1,1,1,154,144,20,0,3,0
3,1,1,1049,9441,2,4,0,3,1,0,5,0,2,0,22,1,1,1,1,168,189,20,0,3,0
3,1,1,1050,9442,2,4,0,3,1,0,3,0,2,0,9,10,1,1,1,123,114,30,0,3,0
3,1,1,1050,9443,2,4,0,3,1,0,3,0,2,0,9,10,1,1,1,126,95,30,0,3,0
3,1,1,1050,9444,2,4,0,3,1,0,3,0,2,0,9,10,1,1,1,130,98,20,0,3,0
3,1,1,1050,9445,2,4,0,3,1,0,3,0,2,0,9,10,1,1,1,130,98,10,0,3,0
3,1,1,1050,9446,2,4,0,3,1,0,3,0,2,0,9,10,1,1,1,130,99,30,0,3,0
3,1,1,1050,9447,2,4,0,3,1,0,3,0,2,0,9,10,1,1,1,130,99,20,0,3,0
3,1,1,1050,9448,2,4,0,3,1,0,3,0,2,0,9,10,1,1,1,126,116,10,0,3,0
3,1,1,1050,9449,2,4,0,3,1,0,3,0,2,0,9,10,1,1,1,123,103,20,0,3,0
3,1,1,1050,9450,2,4,0,3,1,0,3,0,2,0,9,10,1,1,1,130,132,20,0,3,0
3,1,1,1051,9451,2,4,0,3,1,0,3,1,3,0,25,20,1,1,1,136,172,10,0,2,1
3,1,1,1051,9452,2,4,0,3,1,0,3,1,3,0,25,20,1,1,1,122,215,10,0,1,0
3,1,1,1051,9453,2,4,0,3,1,0,3,1,3,0,25,20,1,1,1,111,194,20,0,1,0
3,1,1,1051,9454,2,4,0,3,1,0,3,1,3,0,25,20,1,1,1,111,194,30,0,2,1
3,1,1,1051,9455,2,4,0,3,1,0,3,1,3,0,25,20,1,1,1,111,182,30,0,2,1
3,1,1,1051,9456,2,4,0,3,1,0,3,1,3,0,25,20,1,1,1,122,156,10,0,2,1
3,1,1,1051,9457,2,4,0,3,1,0,3,1,3,0,25,20,1,1,1,111,198,20,0,3,0
3,1,1,1051,9458,2,4,0,3,1,0,3,1,3,0,25,20,1,1,1,122,210,30,0,3,0
3,1,1,1051,9459,2,4,0,3,1,0,3,1,3,0,25,20,1,1,1,122,215,30,0,3,0
3,1,1,1052,9460,2,4,0,3,1,0,2,1,3,0,25,3,1,1,1,172,114,10,0,3,0
3,1,1,1052,9461,2,4,0,3,1,0,2,1,3,0,25,3,1,1,1,166,132,10,0,2,1
3,1,1,1052,9462,2,4,0,3,1,0,2,1,3,0,25,3,1,1,1,161,123,20,0,2,1
3,1,1,1052,9463,2,4,0,3,1,0,2,1,3,0,25,3,1,1,1,161,123,30,0,3,0
3,1,1,1052,9464,2,4,0,3,1,0,2,1,3,0,25,3,1,1,1,161,116,30,0,3,0
3,1,1,1052,9465,2,4,0,3,1,0,2,1,3,0,25,3,1,1,1,166,106,10,0,3,0
3,1,1,1052,9466,2,4,0,3,1,0,2,1,3,0,25,3,1,1,1,161,128,20,0,3,0
3,1,1,1052,9467,2,4,0,3,1,0,2,1,3,0,25,3,1,1,1,166,132,30,0,3,0
3,1,1,1052,9468,2,4,0,3,1,0,2,1,3,0,25,3,1,1,1,166,132,30,0,3,0
3,1,1,1053,9469,2,4,0,3,1,0,3,0,1,0,25,2,1,1,1,49,106,20,0,2,1
3,1,1,1053,9470,2,4,0,3,1,0,3,0,1,0,25,2,1,1,1,44,99,10,0,2,1
3,1,1,1053,9471,2,4,0,3,1,0,3,0,1,0,25,2,1,1,1,55,123,30,0,3,0
3,1,1,1053,9472,2,4,0,3,1,0,3,0,1,0,25,2,1,1,1,49,106,20,0,3,0
3,1,1,1053,9473,2,4,0,3,1,0,3,0,1,0,25,2,1,1,1,49,83,20,0,2,1
3,1,1,1053,9474,2,4,0,3,1,0,3,0,1,0,25,2,1,1,1,44,99,10,0,2,1
3,1,1,1053,9475,2,4,0,3,1,0,3,0,1,0,25,2,1,1,1,55,123,10,0,3,0
3,1,1,1053,9476,2,4,0,3,1,0,3,0,1,0,25,2,1,1,1,55,86,30,0,2,1
3,1,1,1053,9477,2,4,0,3,1,0,3,0,1,0,25,2,1,1,1,44,91,10,0,3,0
3,1,1,1054,9478,2,4,0,3,1,0,3,0,3,0,25,2,1,1,1,44,99,30,0,3,0
3,1,1,1054,9479,2,4,0,3,1,0,3,0,3,0,25,2,1,1,1,49,83,30,0,2,1
3,1,1,1054,9480,2,4,0,3,1,0,3,0,3,0,25,2,1,1,1,55,86,20,0,3,0
3,1,1,1054,9481,2,4,0,3,1,0,3,0,3,0,25,2,1,1,1,55,86,10,0,2,1
3,1,1,1054,9482,2,4,0,3,1,0,3,0,3,0,25,2,1,1,1,55,90,30,0,2,1
3,1,1,1054,9483,2,4,0,3,1,0,3,0,3,0,25,2,1,1,1,55,90,20,0,2,1
3,1,1,1054,9484,2,4,0,3,1,0,3,0,3,0,25,2,1,1,1,49,106,10,0,3,0
3,1,1,1054,9485,2,4,0,3,1,0,3,0,3,0,25,2,1,1,1,44,91,20,0,2,1
3,1,1,1054,9486,2,4,0,3,1,0,3,0,3,0,25,2,1,1,1,55,123,20,0,3,0
3,1,1,1055,9487,2,4,0,3,1,0,3,0,3,0,25,12,1,1,1,112,128,30,0,3,0
3,1,1,1055,9488,2,4,0,3,1,0,3,0,3,0,25,12,1,1,1,117,106,30,0,3,0
3,1,1,1055,9489,2,4,0,3,1,0,3,0,3,0,25,12,1,1,1,123,108,20,0,3,0
3,1,1,1055,9490,2,4,0,3,1,0,3,0,3,0,25,12,1,1,1,123,108,10,0,3,0
3,1,1,1055,9491,2,4,0,3,1,0,3,0,3,0,25,12,1,1,1,123,114,30,0,3,0
3,1,1,1055,9492,2,4,0,3,1,0,3,0,3,0,25,12,1,1,1,123,114,20,0,3,0
3,1,1,1055,9493,2,4,0,3,1,0,3,0,3,0,25,12,1,1,1,117,132,10,0,3,0
3,1,1,1055,9494,2,4,0,3,1,0,3,0,3,0,25,12,1,1,1,112,116,20,0,3,0
3,1,1,1055,9495,2,4,0,3,1,0,3,0,3,0,25,12,1,1,1,123,149,20,0,3,0
3,1,1,1056,9496,2,4,0,3,1,0,3,1,3,0,25,1,1,1,1,81,139,10,0,2,1
3,1,1,1056,9497,2,4,0,3,1,0,3,1,3,0,25,1,1,1,1,71,172,10,0,2,1
3,1,1,1056,9498,2,4,0,3,1,0,3,1,3,0,25,1,1,1,1,63,156,20,0,2,1
3,1,1,1056,9499,2,4,0,3,1,0,3,1,3,0,25,1,1,1,1,63,156,30,0,3,0
3,1,1,1056,9500,2,4,0,3,1,0,3,1,3,0,25,1,1,1,1,63,144,30,0,2,1
3,1,1,1056,9501,2,4,0,3,1,0,3,1,3,0,25,1,1,1,1,71,128,10,0,3,0
3,1,1,1056,9502,2,4,0,3,1,0,3,1,3,0,25,1,1,1,1,63,156,20,0,3,0
3,1,1,1056,9503,2,4,0,3,1,0,3,1,3,0,25,1,1,1,1,71,165,30,0,2,1
3,1,1,1056,9504,2,4,0,3,1,0,3,1,3,0,25,1,1,1,1,71,172,30,0,2,1
3,1,1,1057,9505,2,4,0,3,1,0,4,1,3,0,25,10,1,1,1,103,65,10,0,3,0
3,1,1,1057,9506,2,4,0,3,1,0,4,1,3,0,25,10,1,1,1,101,76,10,0,2,1
3,1,1,1057,9507,2,4,0,3,1,0,4,1,3,0,25,10,1,1,1,99,70,20,0,3,0
3,1,1,1057,9508,2,4,0,3,1,0,4,1,3,0,25,10,1,1,1,99,70,30,0,3,0
3,1,1,1057,9509,2,4,0,3,1,0,4,1,3,0,25,10,1,1,1,99,70,30,0,3,0
3,1,1,1057,9510,2,4,0,3,1,0,4,1,3,0,25,10,1,1,1,101,62,10,0,3,0
3,1,1,1057,9511,2,4,0,3,1,0,4,1,3,0,25,10,1,1,1,99,80,20,0,3,0
3,1,1,1057,9512,2,4,0,3,1,0,4,1,3,0,25,10,1,1,1,101,80,30,0,3,0
3,1,1,1057,9513,2,4,0,3,1,0,4,1,3,0,25,10,1,1,1,101,76,30,0,3,0
3,1,1,1058,9514,2,4,0,3,1,0,2,0,2,0,25,2,1,1,1,230,123,20,0,3,0
3,1,1,1058,9515,2,4,0,3,1,0,2,0,2,0,25,2,1,1,1,227,116,10,0,2,1
3,1,1,1058,9516,2,4,0,3,1,0,2,0,2,0,25,2,1,1,1,234,132,30,0,3,0
3,1,1,1058,9517,2,4,0,3,1,0,2,0,2,0,25,2,1,1,1,230,114,20,0,3,0
3,1,1,1058,9518,2,4,0,3,1,0,2,0,2,0,25,2,1,1,1,230,98,20,0,3,0
3,1,1,1058,9519,2,4,0,3,1,0,2,0,2,0,25,2,1,1,1,227,106,10,0,3,0
3,1,1,1058,9520,2,4,0,3,1,0,2,0,2,0,25,2,1,1,1,234,132,10,0,3,0
3,1,1,1058,9521,2,4,0,3,1,0,2,0,2,0,25,2,1,1,1,234,98,30,0,3,0
3,1,1,1058,9522,2,4,0,3,1,0,2,0,2,0,25,2,1,1,1,227,106,10,0,3,0
3,1,1,1059,9523,2,4,0,3,1,0,2,0,4,0,25,11,1,1,1,88,132,20,0,2,1
3,1,1,1059,9524,2,4,0,3,1,0,2,0,4,0,25,11,1,1,1,83,128,10,0,2,1
3,1,1,1059,9525,2,4,0,3,1,0,2,0,4,0,25,11,1,1,1,94,144,30,0,2,1
3,1,1,1059,9526,2,4,0,3,1,0,2,0,4,0,25,11,1,1,1,88,128,20,0,3,0
3,1,1,1059,9527,2,4,0,3,1,0,2,0,4,0,25,11,1,1,1,88,103,20,0,2,1
3,1,1,1059,9528,2,4,0,3,1,0,2,0,4,0,25,11,1,1,1,83,116,10,0,2,1
3,1,1,1059,9529,2,4,0,3,1,0,2,0,4,0,25,11,1,1,1,94,144,10,0,3,0
3,1,1,1059,9530,2,4,0,3,1,0,2,0,4,0,25,11,1,1,1,94,106,30,0,2,1
3,1,1,1059,9531,2,4,0,3,1,0,2,0,4,0,25,11,1,1,1,83,114,10,0,3,0
3,1,1,1060,9532,2,4,0,3,1,0,2,1,2,0,25,10,1,1,1,134,80,10,0,3,0
3,1,1,1060,9533,2,4,0,3,1,0,2,1,2,0,25,10,1,1,1,132,90,10,0,2,1
3,1,1,1060,9534,2,4,0,3,1,0,2,1,2,0,25,10,1,1,1,130,83,20,0,3,0
3,1,1,1060,9535,2,4,0,3,1,0,2,1,2,0,25,10,1,1,1,130,83,30,0,2,1
3,1,1,1060,9536,2,4,0,3,1,0,2,1,2,0,25,10,1,1,1,130,83,30,0,3,0
3,1,1,1060,9537,2,4,0,3,1,0,2,1,2,0,25,10,1,1,1,132,76,10,0,2,1
3,1,1,1060,9538,2,4,0,3,1,0,2,1,2,0,25,10,1,1,1,130,91,20,0,3,0
3,1,1,1060,9539,2,4,0,3,1,0,2,1,2,0,25,10,1,1,1,132,91,30,0,2,1
3,1,1,1060,9540,2,4,0,3,1,0,2,1,2,0,25,10,1,1,1,132,90,30,0,3,0
3,1,1,1061,9541,2,4,0,3,1,0,2,1,3,0,25,12,1,1,1,140,132,30,0,3,0
3,1,1,1061,9542,2,4,0,3,1,0,2,1,3,0,25,12,1,1,1,145,106,30,0,2,1
3,1,1,1061,9543,2,4,0,3,1,0,2,1,3,0,25,12,1,1,1,151,111,20,0,3,0
3,1,1,1061,9544,2,4,0,3,1,0,2,1,3,0,25,12,1,1,1,151,111,10,0,2,1
3,1,1,1061,9545,2,4,0,3,1,0,2,1,3,0,25,12,1,1,1,151,114,30,0,3,0
3,1,1,1061,9546,2,4,0,3,1,0,2,1,3,0,25,12,1,1,1,151,114,20,0,2,1
3,1,1,1061,9547,2,4,0,3,1,0,2,1,3,0,25,12,1,1,1,145,139,10,0,3,0
3,1,1,1061,9548,2,4,0,3,1,0,2,1,3,0,25,12,1,1,1,140,123,20,0,3,0
3,1,1,1061,9549,2,4,0,3,1,0,2,1,3,0,25,12,1,1,1,151,156,20,0,3,0
3,1,1,1062,9550,2,4,0,3,1,0,3,1,2,0,25,2,1,1,1,55,90,10,0,3,0
3,1,1,1062,9551,2,4,0,3,1,0,3,1,2,0,25,2,1,1,1,49,106,10,0,2,1
3,1,1,1062,9552,2,4,0,3,1,0,3,1,2,0,25,2,1,1,1,44,99,20,0,2,1
3,1,1,1062,9553,2,4,0,3,1,0,3,1,2,0,25,2,1,1,1,44,99,30,0,3,0
3,1,1,1062,9554,2,4,0,3,1,0,3,1,2,0,25,2,1,1,1,44,91,30,0,2,1
3,1,1,1062,9555,2,4,0,3,1,0,3,1,2,0,25,2,1,1,1,49,83,10,0,3,0
3,1,1,1062,9556,2,4,0,3,1,0,3,1,2,0,25,2,1,1,1,44,99,20,0,3,0
3,1,1,1062,9557,2,4,0,3,1,0,3,1,2,0,25,2,1,1,1,49,106,30,0,3,0
3,1,1,1062,9558,2,4,0,3,1,0,3,1,2,0,25,2,1,1,1,49,106,30,0,3,0
3,1,1,1063,9559,2,4,0,3,1,1,1,1,2,0,1,23,1,1,1,167,177,20,0,3,0
3,1,1,1063,9560,2,4,0,3,1,1,1,1,2,0,1,23,1,1,1,161,165,10,0,2,1
3,1,1,1063,9561,2,4,0,3,1,1,1,1,2,0,1,23,1,1,1,175,198,30,0,3,0
3,1,1,1063,9562,2,4,0,3,1,1,1,1,2,0,1,23,1,1,1,167,172,20,0,3,0
3,1,1,1063,9563,2,4,0,3,1,1,1,1,2,0,1,23,1,1,1,167,132,20,0,2,1
3,1,1,1063,9564,2,4,0,3,1,1,1,1,2,0,1,23,1,1,1,161,161,10,0,3,0
3,1,1,1063,9565,2,4,0,3,1,1,1,1,2,0,1,23,1,1,1,175,198,10,0,3,0
3,1,1,1063,9566,2,4,0,3,1,1,1,1,2,0,1,23,1,1,1,175,139,30,0,2,1
3,1,1,1063,9567,2,4,0,3,1,1,1,1,2,0,1,23,1,1,1,161,149,10,0,3,0
3,1,1,1064,9568,2,4,0,3,1,1,2,0,2,0,25,2,1,1,1,44,99,30,0,3,0
3,1,1,1064,9569,2,4,0,3,1,1,2,0,2,0,25,2,1,1,1,49,83,30,0,3,0
3,1,1,1064,9570,2,4,0,3,1,1,2,0,2,0,25,2,1,1,1,55,86,20,0,3,0
3,1,1,1064,9571,2,4,0,3,1,1,2,0,2,0,25,2,1,1,1,55,86,10,0,2,1
3,1,1,1064,9572,2,4,0,3,1,1,2,0,2,0,25,2,1,1,1,55,90,30,0,2,1
3,1,1,1064,9573,2,4,0,3,1,1,2,0,2,0,25,2,1,1,1,55,90,20,0,3,0
3,1,1,1064,9574,2,4,0,3,1,1,2,0,2,0,25,2,1,1,1,49,106,10,0,3,0
3,1,1,1064,9575,2,4,0,3,1,1,2,0,2,0,25,2,1,1,1,44,91,20,0,3,0
3,1,1,1064,9576,2,4,0,3,1,1,2,0,2,0,25,2,1,1,1,55,123,20,0,3,0
3,1,1,1065,9577,2,4,0,3,1,1,2,0,2,0,25,10,1,1,1,82,65,10,0,3,0
3,1,1,1065,9578,2,4,0,3,1,1,2,0,2,0,25,10,1,1,1,80,76,10,0,3,0
3,1,1,1065,9579,2,4,0,3,1,1,2,0,2,0,25,10,1,1,1,78,70,20,0,3,0
3,1,1,1065,9580,2,4,0,3,1,1,2,0,2,0,25,10,1,1,1,78,70,30,0,3,0
